,index_No,PB,PlayerId,Level,PlayerTeam,LR,pos1,pos2,#,Name,Player,pt_No,pt,num_pt,pt_rate,spdP,SpinRate,pitY,pitX,AtBox,AVE,SLG,spdB_ave,spdB_max,brzY_ave,num_pt(Z-in),SWG(Z-in),MISS(Z-in),num_pt(Z-out),SWG(Z-out),MISS(Z-out)
3399,644.0,Batter,73075155,NPB,ORI_BUF,Left,内野手,二塁手,#4,バレラ,"Valera, Breyvic",5,Splitter,18,0.08866995073891626,139.46420619444444,1397.1811913333333,13.714998111111111,19.854395422222225,6,0.16666666666666666,0.16666666666666666,115.41292406000002,125.925184,22.59353,1,1.0,0.0,17,0.6470588235294118,0.2727272727272727
3400,644.0,Batter,73075155,NPM,MIN_BUF,Right,内野手,二塁手,#4,バレラ,"Valera, Breyvic",6,ChangeUp,4,0.14285714285714285,132.253317175,1413.6426780000002,31.295714649999994,-16.4616892,0,,,,,,0,,,4,0.5,0.0
3401,644.0,Batter,73075155,NPB,ORI_BUF,Left,内野手,二塁手,#4,バレラ,"Valera, Breyvic",6,ChangeUp,17,0.08374384236453201,130.3228185,1521.8201007058824,24.88581435294118,3.983655317647059,6,0.0,0.0,123.02592820000001,141.0319589,54.981739,6,0.5,0.0,11,0.6363636363636364,0.42857142857142855
3402,644.0,Batter,73075155,NPM,MIN_BUF,Right,内野手,二塁手,#4,バレラ,"Valera, Breyvic",9,all,28,1.0,139.038859975,2011.1886712857142,35.487800500000006,2.981252428571429,4,0.5,0.5,130.26574399999998,148.7036572,63.40713,9,0.4444444444444444,0.0,19,0.3684210526315789,0.0
3403,644.0,Batter,73075155,NPB,ORI_BUF,Left,内野手,二塁手,#4,バレラ,"Valera, Breyvic",9,all,203,1.0,140.69717875172415,2131.083623921182,32.15951932019705,5.1940769054187195,49,0.1836734693877551,0.2857142857142857,132.08230700000001,163.0727462,86.994753,97,0.5876288659793815,0.03508771929824561,106,0.25471698113207547,0.25925925925925924
3404,645.0,Batter,41145138,NPM,MIN_BAY,Right,内野手,三塁手,#4,伊藤　裕季也,"Itoh, Yukiya",0,Fastball,62,0.4305555555555556,145.03398394032257,2210.193054016129,43.82760372580644,15.32809416451613,11,0.2727272727272727,0.5454545454545454,140.32606871111113,165.51864210000002,79.220468,28,0.5714285714285714,0.0,34,0.3235294117647059,0.36363636363636365
3405,645.0,Batter,41145138,NPM,MIN_BAY,Right,内野手,三塁手,#4,伊藤　裕季也,"Itoh, Yukiya",1,Sinker,9,0.0625,138.97498533333336,1897.8871833333333,28.35974911111111,-14.309818133333332,3,0.0,0.0,134.23350045,134.7877027,-44.386496,5,0.6,0.0,4,0.25,1.0
3406,645.0,Batter,41145138,NPM,MIN_BAY,Right,内野手,三塁手,#4,伊藤　裕季也,"Itoh, Yukiya",2,Cutter,13,0.09027777777777778,134.34376873076926,2205.315456769231,22.61203933846154,-4.133193507692308,3,0.3333333333333333,0.3333333333333333,136.41797796666665,149.97145170000002,66.808591,2,1.0,0.0,11,0.09090909090909091,0.0
3407,645.0,Batter,41145138,NPM,MIN_BAY,Right,内野手,三塁手,#4,伊藤　裕季也,"Itoh, Yukiya",3,Slider,36,0.25,127.34670756111109,2412.7665495,-3.273000255555556,-6.208042222222222,11,0.0,0.0,136.9969263,158.8400401,61.548331,13,0.6923076923076923,0.1111111111111111,23,0.43478260869565216,0.5
3408,645.0,Batter,41145138,NPM,MIN_BAY,Right,内野手,三塁手,#4,伊藤　裕季也,"Itoh, Yukiya",4,Curveball,14,0.09722222222222222,113.46873129999999,2234.1337135000003,-35.915280685714286,-0.08985250000000024,1,1.0,1.0,110.67959490000001,110.67959490000001,23.382113,4,0.25,0.0,10,0.2,0.5
3409,645.0,Batter,41145138,NPM,MIN_BAY,Right,内野手,三塁手,#4,伊藤　裕季也,"Itoh, Yukiya",5,Splitter,5,0.034722222222222224,134.78436356000003,1648.0060021999998,21.23022932,22.365111480000003,2,0.5,0.5,150.99929985,162.4059325,17.15329,1,1.0,0.0,4,0.5,0.0
3410,645.0,Batter,41145138,NPM,MIN_BAY,Right,内野手,三塁手,#4,伊藤　裕季也,"Itoh, Yukiya",6,ChangeUp,5,0.034722222222222224,131.09890934,1995.5672242,35.9516426,-37.58957684000001,1,0.0,0.0,144.70267840000002,144.70267840000002,32.649552,1,1.0,1.0,4,0.5,0.0
3411,645.0,Batter,41145138,NPM,MIN_BAY,Right,内野手,三塁手,#4,伊藤　裕季也,"Itoh, Yukiya",9,all,144,1.0,135.35979819930557,2216.231866944445,20.359535452777777,3.242723455555556,32,0.1875,0.28125,138.28059641200002,165.51864210000002,79.220468,54,0.6111111111111112,0.06060606060606061,90,0.32222222222222224,0.3793103448275862
3412,646.0,Batter,61865132,NPM,MIN_EAG,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",0,Fastball,3,0.2727272727272727,144.60178506666668,2198.6912563333335,55.156963600000005,12.341436666666667,1,1.0,2.0,163.37872670000002,163.37872670000002,21.918262,2,1.0,0.0,1,0.0,
3413,646.0,Batter,61865132,NPB,TOH_GOL,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",0,Fastball,8,0.42105263157894735,144.1177171,2326.029141375,43.515622900000004,37.3730139,1,0.0,0.0,112.16372510000001,112.16372510000001,-54.144596,2,1.0,0.0,6,0.3333333333333333,0.0
3414,646.0,Batter,61865132,NPB,TOH_GOL,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",1,Sinker,7,0.3684210526315789,128.91796700000003,1605.7994189999995,17.041505885714287,49.03684085714286,3,0.3333333333333333,0.3333333333333333,113.0254293,148.4294903,-0.509751,0,,,7,0.5714285714285714,0.25
3415,646.0,Batter,61865132,NPM,MIN_EAG,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",2,Cutter,1,0.09090909090909091,135.28594940000002,2495.369683,-1.089406,-12.964312399999999,1,1.0,1.0,155.1015396,155.1015396,7.297255,1,1.0,0.0,0,,
3416,646.0,Batter,61865132,NPB,TOH_GOL,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",2,Cutter,1,0.05263157894736842,130.2939351,2375.776638,22.252305,-7.316216,0,,,,,,1,1.0,1.0,0,,
3417,646.0,Batter,61865132,NPM,MIN_EAG,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",3,Slider,1,0.09090909090909091,127.3713987,2524.757591,-9.635794800000001,-16.4399214,0,,,,,,0,,,1,0.0,
3418,646.0,Batter,61865132,NPM,MIN_EAG,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",4,Curveball,4,0.36363636363636365,114.2982148,2520.5511770000003,-37.71969215,-25.50884535,2,0.5,1.5,132.0539066,137.79059420000002,32.142404,1,1.0,0.0,3,0.3333333333333333,0.0
3419,646.0,Batter,61865132,NPM,MIN_EAG,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",5,Splitter,2,0.18181818181818182,133.56272615,1553.3397285,20.272514700000002,2.437003,0,,,,,,2,0.5,1.0,0,,
3420,646.0,Batter,61865132,NPB,TOH_GOL,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",8,Other,3,0.15789473684210525,139.37823666666665,2111.005248,34.851653266666666,44.84845826666666,0,,,,,,1,1.0,0.0,2,0.0,
3421,646.0,Batter,61865132,NPM,MIN_EAG,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",9,all,11,1.0,129.16191043636366,2255.0077461818178,4.037450072727273,-8.140118109090908,4,0.75,1.5,145.647019875,163.37872670000002,32.142404,6,0.8333333333333334,0.2,5,0.2,0.0
3422,646.0,Batter,61865132,NPB,TOH_GOL,Left,内野手,三塁手,#5,茂木　栄五郎,"Mogi, Eigoro",9,all,19,1.0,137.04190267894737,2029.348497157895,31.274883642105266,40.49848189473684,4,0.25,0.25,112.73819456666668,148.4294903,-0.509751,4,1.0,0.25,15,0.4,0.16666666666666666
3423,647.0,Batter,53055155,NPB,HOK_FIG,Right,内野手,一塁手,#5,ヌニエス,"Nunez, Renato",0,Fastball,89,0.419811320754717,148.37017120674156,2265.2191919999996,48.90500788539325,14.872682894382024,25,0.2,0.24,143.61803302777778,171.00693890000002,85.316364,43,0.6744186046511628,0.13793103448275862,46,0.1956521739130435,0.1111111111111111
3424,647.0,Batter,53055155,NPB,HOK_FIG,Right,内野手,一塁手,#5,ヌニエス,"Nunez, Renato",1,Sinker,9,0.04245283018867924,142.51857028888887,1967.0027180000002,33.0404978,31.94153857777778,3,0.6666666666666666,1.0,158.03492740000002,159.21038840000003,30.88624,5,0.6,0.0,4,0.25,1.0
3425,647.0,Batter,53055155,NPB,HOK_FIG,Right,内野手,一塁手,#5,ヌニエス,"Nunez, Renato",2,Cutter,21,0.09905660377358491,138.96182703333332,2391.4293542380947,21.578629266666667,0.7814503523809525,3,0.3333333333333333,0.3333333333333333,97.48886490000001,97.48886490000001,22.453955,11,0.6363636363636364,0.42857142857142855,10,0.5,0.8
3426,647.0,Batter,53055155,NPB,HOK_FIG,Right,内野手,一塁手,#5,ヌニエス,"Nunez, Renato",3,Slider,42,0.19811320754716982,130.37249965,2518.1498784047617,2.4019431380952376,-15.748345923809527,7,0.0,0.0,135.41736967500003,147.91622230000002,55.985516,14,0.5714285714285714,0.25,28,0.35714285714285715,0.4
3427,647.0,Batter,53055155,NPB,HOK_FIG,Right,内野手,一塁手,#5,ヌニエス,"Nunez, Renato",4,Curveball,13,0.06132075471698113,113.99360280000002,2536.592739769231,-42.0343838,-27.757129769230765,1,0.0,0.0,,,,4,0.25,1.0,9,0.2222222222222222,1.0
3428,647.0,Batter,53055155,NPB,HOK_FIG,Right,内野手,一塁手,#5,ヌニエス,"Nunez, Renato",5,Splitter,21,0.09905660377358491,141.59730810000002,1403.5732301904766,13.2535168,28.855986895238104,5,0.2,0.4,147.99011325,152.4036787,29.277972,5,0.8,0.0,16,0.375,1.0
3429,647.0,Batter,53055155,NPB,HOK_FIG,Right,内野手,一塁手,#5,ヌニエス,"Nunez, Renato",6,ChangeUp,17,0.08018867924528301,131.3195003647059,1686.9580095294118,26.208788294117646,12.84795948235294,4,0.25,0.25,169.4364966,169.4364966,10.055167,6,1.0,0.3333333333333333,11,0.36363636363636365,1.0
3430,647.0,Batter,53055155,NPB,HOK_FIG,Right,内野手,一塁手,#5,ヌニエス,"Nunez, Renato",9,all,212,1.0,139.47805441367925,2200.0890259198113,25.383817324528295,6.743730671698114,48,0.20833333333333334,0.2708333333333333,143.063197,171.00693890000002,85.316364,88,0.6590909090909091,0.20689655172413793,124,0.29838709677419356,0.5945945945945946
3431,648.0,Batter,91795130,NPB,BAY_STA,Left,内野手,遊撃手,#5,倉本　寿彦,"Kuramoto, Toshihiko",0,Fastball,8,0.5714285714285714,148.601563075,2372.5346405,49.866527775,23.088758750000004,3,0.3333333333333333,0.3333333333333333,140.24403026666667,145.0754417,34.947055,6,1.0,0.16666666666666666,2,0.0,
3432,648.0,Batter,91795130,NPB,BAY_STA,Left,内野手,遊撃手,#5,倉本　寿彦,"Kuramoto, Toshihiko",2,Cutter,3,0.21428571428571427,142.34865983333336,2479.814198,25.113911333333334,-6.654766133333333,2,0.0,0.0,116.0500236,116.0500236,-20.399747,2,1.0,0.5,1,1.0,0.0
3433,648.0,Batter,91795130,NPB,BAY_STA,Left,内野手,遊撃手,#5,倉本　寿彦,"Kuramoto, Toshihiko",3,Slider,2,0.14285714285714285,137.94942875,2659.9079315,8.4200111,-15.400007299999999,1,0.0,0.0,140.4273073,140.4273073,4.852409,0,,,2,0.5,0.0
