,PitcherId,PitcherTeam,Pitcher,Inning,Date,d_i,チーム,選手,背番号#,pos1,pos2,num_pit,num_fb,strike_fb,swg_fb,miss_fb,spdP_min,SpinRate_min,pitY_min,pitX_min,SpinAxis_min,relX_min,relY_min,relZ_min,spdP_ave,SpinRate_ave,pitY_ave,pitX_ave,SpinAxis_ave,relX_ave,relY_ave,relZ_ave,spdP_max,SpinRate_max,pitY_max,pitX_max,SpinAxis_max,relX_max,relY_max,relZ_max,spdP_std,SpinRate_std,pitY_std,pitX_std,SpinAxis_std,relX_std,relY_std,relZ_std,spdP_com,SpinRate_com,pitY_com,pitX_com,SpinAxis_com,relX_com,relY_com,relZ_com,rate_fb,strike%_fb,miss%_fb
0,21825130,ORI_BUF,"Yamasaki, Sachiya",1,3,,オリックス,山﨑　福也,#11,投手,先発,31,19,14.0,9.0,1.0,140.0,1973.0,40.0,-46.0,129.0,0.0,1.0,1.0,144.0,2112.0,48.0,-37.0,140.0,0.0,1.0,1.0,147.0,2225.0,53.0,-27.0,147.0,0.0,1.0,1.0,1.0,63.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0338976414842949,1.0722674887169916,1.1452455921253766,0.7306221998811151,1.0602821765118107,0.9218845779773189,1.029905280201929,1.0385101308503555,0.6129032258064516,0.7368421052631579,0.1111111111111111
1,21825130,ORI_BUF,"Yamasaki, Sachiya",2,3,,オリックス,山﨑　福也,#11,投手,先発,60,30,16.0,9.0,1.0,139.0,1925.0,38.0,-46.0,131.0,0.0,1.0,1.0,144.0,2086.0,46.0,-38.0,138.0,0.0,1.0,1.0,147.0,2299.0,55.0,-31.0,146.0,0.0,1.0,1.0,2.0,97.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0375789523400756,1.108103096208317,1.182346878220254,0.8352900507610156,1.0517174947380907,0.8839398658948819,1.0226469499301565,1.039022029437695,0.5,0.5333333333333333,0.1111111111111111
2,21825130,ORI_BUF,"Yamasaki, Sachiya",3,3,,オリックス,山﨑　福也,#11,投手,先発,58,31,20.0,12.0,1.0,139.0,1916.0,42.0,-42.0,133.0,0.0,1.0,1.0,142.0,2108.0,47.0,-36.0,140.0,0.0,1.0,1.0,144.0,2309.0,53.0,-25.0,152.0,0.0,1.0,1.0,1.0,92.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0185194210088515,1.1129232863447878,1.1353702797644414,0.6777677350073399,1.0946459131511714,0.8918883992331461,1.0366541363562647,1.021074387927466,0.5344827586206896,0.6451612903225806,0.08333333333333333
3,21825130,ORI_BUF,"Yamasaki, Sachiya",4,3,,オリックス,山﨑　福也,#11,投手,先発,45,18,11.0,7.0,0.0,139.0,1928.0,34.0,-45.0,124.0,0.0,1.0,1.0,141.0,2060.0,46.0,-39.0,137.0,0.0,1.0,1.0,144.0,2300.0,55.0,-33.0,145.0,0.0,1.0,1.0,1.0,90.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0169049657916533,1.1088621647288495,1.1849810901381885,0.8728390525645007,1.0434568038671563,0.8559595756515789,1.0236223247207756,1.0235531513378442,0.4,0.6111111111111112,0.0
4,21825130,ORI_BUF,"Yamasaki, Sachiya",5,3,,オリックス,山﨑　福也,#11,投手,先発,48,21,16.0,13.0,0.0,138.0,1806.0,36.0,-45.0,130.0,0.0,1.0,1.0,141.0,2031.0,45.0,-38.0,137.0,0.0,1.0,1.0,144.0,2157.0,50.0,-30.0,145.0,0.0,1.0,1.0,1.0,91.0,3.0,3.0,3.0,0.0,0.0,0.0,1.015623786803862,1.0398581230417248,1.0723975405965933,0.8105767896306244,1.0441380779311948,0.8904233991814631,1.0243379347475703,1.0346424526349023,0.4375,0.7619047619047619,0.0
5,21825130,ORI_BUF,"Yamasaki, Sachiya",6,3,,オリックス,山﨑　福也,#11,投手,先発,42,14,9.0,7.0,0.0,138.0,1788.0,34.0,-45.0,130.0,0.0,1.0,1.0,140.0,2044.0,46.0,-39.0,137.0,0.0,1.0,1.0,144.0,2125.0,52.0,-26.0,147.0,0.0,1.0,1.0,1.0,90.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0174721915262923,1.0245130727993772,1.122462749814974,0.6983373953300968,1.0610153005674579,0.8842788741713046,1.0091358304078681,1.0324260601850603,0.3333333333333333,0.6428571428571429,0.0
6,21825130,ORI_BUF,"Yamasaki, Sachiya",7,2,,オリックス,山﨑　福也,#11,投手,先発,18,6,4.0,4.0,1.0,138.0,1970.0,43.0,-46.0,132.0,0.0,1.0,1.0,140.0,2068.0,46.0,-36.0,140.0,0.0,1.0,1.0,142.0,2209.0,50.0,-26.0,146.0,0.0,1.0,1.0,1.0,97.0,2.0,6.0,4.0,0.0,0.0,0.0,0.9980511018688006,1.064829043894028,1.085247050645851,0.7079717182529277,1.0549428577881068,0.8506807324901421,1.0060303845538867,1.0146251996317746,0.3333333333333333,0.6666666666666666,0.25
7,21825130,ORI_BUF,"Yamasaki, Sachiya",8,2,,オリックス,山﨑　福也,#11,投手,先発,27,9,7.0,6.0,0.0,135.0,1899.0,35.0,-42.0,127.0,0.0,1.0,1.0,138.0,2030.0,45.0,-38.0,137.0,0.0,1.0,1.0,139.0,2153.0,50.0,-33.0,144.0,0.0,1.0,1.0,1.0,76.0,5.0,2.0,5.0,0.0,0.0,0.0,0.983220649045356,1.0377561900067902,1.0794423494145853,0.8878505010636958,1.039128200210237,0.8153693882692016,1.0358932769835136,1.042442025734471,0.3333333333333333,0.7777777777777778,0.0
8,21825130,ORI_BUF,"Yamasaki, Sachiya",all,all,,オリックス,山﨑　福也,#11,投手,先発,329,148,97.0,67.0,4.0,135.0,1788.0,34.0,-46.0,124.0,0.0,1.0,1.0,142.0,2075.0,46.0,-38.0,138.0,0.0,1.0,1.0,147.0,2309.0,55.0,-25.0,152.0,0.0,1.0,1.0,2.0,92.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0375789523400756,1.1129232863447878,1.1849810901381885,0.6777677350073399,1.0946459131511714,0.8153693882692016,1.0366541363562647,1.042442025734471,0.44984802431610943,0.6554054054054054,0.05970149253731343
9,43345153,MIN_BUF,"Yamashita, Shunpeita",1,1,,オリックス,山下　舜平大,#12,投手,先発,21,15,13.0,9.0,1.0,145.0,2302.0,44.0,16.0,199.0,0.0,1.0,1.0,150.0,2406.0,50.0,24.0,206.0,0.0,1.0,1.0,152.0,2482.0,57.0,35.0,215.0,0.0,1.0,2.0,1.0,59.0,2.0,6.0,5.0,0.0,0.0,0.0,1.0309821977343334,1.0434492767185715,1.1176933379412424,1.3989524547347327,1.040221474707149,1.0479622422110857,1.0118700241885623,1.0906085310643907,0.7142857142857143,0.8666666666666667,0.1111111111111111
10,43345153,MIN_BUF,"Yamashita, Shunpeita",2,1,,オリックス,山下　舜平大,#12,投手,先発,19,11,5.0,3.0,0.0,147.0,2305.0,46.0,15.0,197.0,0.0,1.0,1.0,149.0,2359.0,51.0,22.0,204.0,0.0,1.0,1.0,150.0,2468.0,55.0,26.0,209.0,0.0,1.0,1.0,1.0,51.0,2.0,3.0,3.0,0.0,0.0,0.0,1.015405106355296,1.0377054927504095,1.080889445425705,1.0667723273289027,1.0097992487288079,1.0307485025400316,1.0061793781888997,1.069551011629568,0.5789473684210527,0.45454545454545453,0.0
11,43345153,MIN_BUF,"Yamashita, Shunpeita",3,1,,オリックス,山下　舜平大,#12,投手,先発,30,15,9.0,5.0,1.0,146.0,2280.0,45.0,18.0,199.0,0.0,1.0,1.0,148.0,2388.0,52.0,25.0,206.0,0.0,1.0,1.0,149.0,2454.0,56.0,34.0,215.0,0.0,1.0,1.0,0.0,46.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0083853050354332,1.031610739383985,1.1055298827593174,1.3571547557264856,1.0397117852445816,1.0308538006854124,1.0003570343818167,1.0461090040708452,0.5,0.6,0.2
12,43345153,MIN_BUF,"Yamashita, Shunpeita",4,1,,オリックス,山下　舜平大,#12,投手,先発,10,8,6.0,4.0,0.0,145.0,2204.0,45.0,13.0,196.0,0.0,1.0,1.0,146.0,2285.0,52.0,22.0,204.0,0.0,1.0,1.0,147.0,2333.0,56.0,29.0,213.0,0.0,1.0,1.0,0.0,40.0,3.0,5.0,6.0,0.0,0.0,0.0,0.995377246790024,0.9811186291153903,1.098776879516771,1.1760722356154028,1.0278244687311642,1.0290737606087377,1.0045843714101372,1.041847714168107,0.8,0.75,0.0
13,43345153,MIN_BUF,"Yamashita, Shunpeita",5,2,,オリックス,山下　舜平大,#12,投手,先発,30,22,16.0,12.0,2.0,145.0,2289.0,46.0,12.0,195.0,0.0,1.0,1.0,147.0,2398.0,51.0,25.0,207.0,0.0,1.0,1.0,149.0,2489.0,58.0,31.0,214.0,0.0,1.0,1.0,1.0,52.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0104433984516958,1.046322579877833,1.1370833164959577,1.2356553988875998,1.0337468682343272,1.1508936864194752,1.0225212876010736,1.0695149822760475,0.7333333333333333,0.7272727272727273,0.16666666666666666
14,43345153,MIN_BUF,"Yamashita, Shunpeita",6,2,,オリックス,山下　舜平大,#12,投手,先発,29,21,17.0,15.0,4.0,146.0,2253.0,43.0,15.0,197.0,0.0,1.0,1.0,148.0,2354.0,50.0,25.0,207.0,0.0,1.0,1.0,150.0,2450.0,56.0,31.0,214.0,0.0,1.0,1.0,0.0,56.0,3.0,4.0,4.0,0.0,0.0,0.0,1.01392191514174,1.0300404192062302,1.0977751832076712,1.2511470012520147,1.0321961506261774,1.1090853085059156,1.0180874614179078,1.0570832176136007,0.7241379310344828,0.8095238095238095,0.26666666666666666
15,43345153,MIN_BUF,"Yamashita, Shunpeita",7,1,,オリックス,山下　舜平大,#12,投手,先発,15,13,9.0,8.0,1.0,145.0,2320.0,45.0,16.0,195.0,0.0,1.0,1.0,147.0,2418.0,51.0,27.0,209.0,0.0,1.0,1.0,149.0,2584.0,62.0,37.0,218.0,0.0,1.0,1.0,1.0,69.0,4.0,5.0,5.0,0.0,0.0,0.0,1.006283773598566,1.0866173508078893,1.2158198263794766,1.4707491270087871,1.0531067523130468,1.200985518436321,1.0136536352347423,0.9832639853438355,0.8666666666666667,0.6923076923076923,0.125
16,43345153,MIN_BUF,"Yamashita, Shunpeita",8,1,,オリックス,山下　舜平大,#12,投手,先発,12,9,6.0,6.0,1.0,146.0,2318.0,40.0,19.0,200.0,0.0,1.0,1.0,147.0,2371.0,49.0,29.0,211.0,0.0,1.0,1.0,148.0,2460.0,59.0,36.0,223.0,0.0,1.0,1.0,0.0,44.0,5.0,4.0,6.0,0.0,0.0,0.0,1.002457752743682,1.034264256107468,1.1715687988040255,1.4458068939637148,1.078801426790247,1.1403488292892021,1.0075435073299617,0.9654834993814874,0.75,0.6666666666666666,0.16666666666666666
17,43345153,MIN_BUF,"Yamashita, Shunpeita",9,1,,オリックス,山下　舜平大,#12,投手,先発,16,11,9.0,7.0,5.0,145.0,2299.0,46.0,18.0,201.0,0.0,1.0,1.0,147.0,2385.0,49.0,24.0,207.0,0.0,1.0,1.0,149.0,2450.0,54.0,31.0,213.0,0.0,1.0,1.0,1.0,52.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0068206675332432,1.0301757797853197,1.0677595719296933,1.2547655583553525,1.0279701900148244,1.1543484684274439,1.020155604764071,1.004765320906115,0.6875,0.8181818181818182,0.7142857142857143
18,43345153,MIN_BUF,"Yamashita, Shunpeita",all,all,,オリックス,山下　舜平大,#12,投手,先発,182,125,90.0,69.0,15.0,145.0,2204.0,40.0,12.0,195.0,0.0,1.0,1.0,148.0,2378.0,51.0,25.0,207.0,0.0,1.0,1.0,152.0,2584.0,62.0,37.0,223.0,0.0,1.0,2.0,1.0,61.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0309821977343334,1.0866173508078893,1.2158198263794766,1.4707491270087871,1.078801426790247,1.200985518436321,1.0225212876010736,1.0906085310643907,0.6868131868131868,0.72,0.21739130434782608
19,71875151,ORI_BUF,"Miyagi, Hiroya",1,5,,オリックス,宮城　大弥,#13,投手,先発,102,56,36.0,27.0,4.0,143.0,2221.0,26.0,-58.0,113.0,-1.0,1.0,1.0,146.0,2310.0,41.0,-49.0,127.0,0.0,1.0,1.0,151.0,2459.0,49.0,-41.0,136.0,0.0,1.0,1.0,1.0,62.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0321380916410374,1.074500150116796,1.2017244904006463,0.8626580920697461,1.0676814629122742,0.6382430204146683,1.0411311948134254,1.0580437717344424,0.5490196078431373,0.6428571428571429,0.14814814814814814
20,71875151,ORI_BUF,"Miyagi, Hiroya",2,5,,オリックス,宮城　大弥,#13,投手,先発,62,32,24.0,13.0,3.0,144.0,2146.0,28.0,-58.0,113.0,-1.0,1.0,1.0,147.0,2319.0,40.0,-50.0,126.0,-1.0,1.0,1.0,152.0,2443.0,47.0,-38.0,136.0,0.0,1.0,1.0,2.0,80.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0398148323154435,1.0675776863473019,1.1617153019573165,0.8040218655784115,1.0613729801877516,0.8628733366193654,1.037423148862982,1.0581503051042465,0.5161290322580645,0.75,0.23076923076923078
21,71875151,ORI_BUF,"Miyagi, Hiroya",3,5,,オリックス,宮城　大弥,#13,投手,先発,89,45,29.0,22.0,4.0,144.0,2168.0,28.0,-61.0,115.0,-1.0,1.0,1.0,147.0,2322.0,39.0,-48.0,126.0,-1.0,1.0,1.0,152.0,2445.0,51.0,-38.0,140.0,0.0,1.0,1.0,2.0,67.0,5.0,4.0,6.0,0.0,0.0,0.0,1.038431839919891,1.0685804530433425,1.2585645854387995,0.8030669248605495,1.096599728383153,0.757362123675467,1.029048931077191,1.070024971074181,0.5056179775280899,0.6444444444444445,0.18181818181818182
22,71875151,ORI_BUF,"Miyagi, Hiroya",4,5,,オリックス,宮城　大弥,#13,投手,先発,96,46,26.0,15.0,1.0,141.0,2151.0,31.0,-54.0,118.0,-1.0,1.0,1.0,145.0,2274.0,41.0,-45.0,129.0,0.0,1.0,1.0,149.0,2411.0,53.0,-30.0,147.0,0.0,1.0,1.0,1.0,57.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0245222844633017,1.053555647424411,1.3120645135011202,0.6313262245508885,1.1485690673648445,0.7670820453303957,1.054596320651583,1.069895609125133,0.4791666666666667,0.5652173913043478,0.06666666666666667
23,71875151,ORI_BUF,"Miyagi, Hiroya",5,5,,オリックス,宮城　大弥,#13,投手,先発,88,41,25.0,19.0,2.0,141.0,2096.0,32.0,-53.0,119.0,-1.0,1.0,1.0,145.0,2253.0,42.0,-45.0,130.0,0.0,1.0,1.0,149.0,2372.0,55.0,-34.0,145.0,0.0,1.0,1.0,1.0,67.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0204610779090326,1.0366605569159126,1.365667752112721,0.719399998229813,1.1338101522938968,0.8165750853894861,1.04723949426935,1.1150942936460668,0.4659090909090909,0.6097560975609756,0.10526315789473684
24,71875151,ORI_BUF,"Miyagi, Hiroya",6,4,,オリックス,宮城　大弥,#13,投手,先発,75,38,19.0,11.0,3.0,142.0,2131.0,25.0,-58.0,113.0,-1.0,1.0,1.0,144.0,2256.0,40.0,-48.0,127.0,-1.0,1.0,1.0,149.0,2355.0,47.0,-41.0,134.0,0.0,1.0,1.0,1.0,58.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0187584596266124,1.0292901548980082,1.1569051378887103,0.8641778226285226,1.047671545667751,0.9140731394666746,1.0208939957104195,1.0731030245088735,0.5066666666666667,0.5,0.2727272727272727
25,71875151,ORI_BUF,"Miyagi, Hiroya",7,2,,オリックス,宮城　大弥,#13,投手,先発,26,9,5.0,4.0,0.0,142.0,2098.0,38.0,-53.0,124.0,-1.0,1.0,1.0,145.0,2250.0,42.0,-45.0,130.0,-1.0,1.0,1.0,149.0,2361.0,47.0,-34.0,140.0,0.0,1.0,1.0,1.0,74.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0196807111962565,1.031900740573846,1.151816159807588,0.7117976297132927,1.0925578524550061,0.9531161084469953,1.0522336019745822,1.0181736580853105,0.34615384615384615,0.5555555555555556,0.0
26,71875151,ORI_BUF,"Miyagi, Hiroya",all,all,,オリックス,宮城　大弥,#13,投手,先発,538,267,164.0,111.0,17.0,141.0,2096.0,25.0,-61.0,113.0,-1.0,1.0,1.0,146.0,2288.0,40.0,-47.0,128.0,0.0,1.0,1.0,152.0,2459.0,55.0,-30.0,147.0,0.0,1.0,1.0,2.0,70.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0398148323154435,1.074500150116796,1.365667752112721,0.6313262245508885,1.1485690673648445,0.6382430204146683,1.054596320651583,1.1150942936460668,0.4962825278810409,0.6142322097378277,0.15315315315315314
27,81285112,ORI_BUF,"Hirano, Yoshihisa",9,9,,オリックス,平野　佳寿,#16,投手,抑え,123,70,51.0,36.0,3.0,140.0,2105.0,44.0,18.0,199.0,0.0,1.0,1.0,145.0,2271.0,55.0,29.0,209.0,0.0,1.0,1.0,149.0,2430.0,66.0,50.0,228.0,0.0,2.0,1.0,1.0,65.0,4.0,6.0,5.0,0.0,0.0,0.0,1.0230202161736692,1.0626160760660839,1.209252124788104,1.6622522441866203,1.089147545273209,1.1991247676103862,1.053052461280642,1.0622152302086958,0.5691056910569106,0.7285714285714285,0.08333333333333333
28,81285112,ORI_BUF,"Hirano, Yoshihisa",10,2,,オリックス,平野　佳寿,#16,投手,抑え,29,20,12.0,9.0,5.0,141.0,2190.0,49.0,22.0,202.0,0.0,1.0,1.0,145.0,2344.0,54.0,30.0,211.0,0.0,1.0,1.0,149.0,2467.0,58.0,40.0,219.0,0.0,1.0,1.0,2.0,74.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0227080161435038,1.0789066903612516,1.075224375381994,1.342677813325966,1.0445059104480126,1.1217169722093843,1.01992839555529,1.0446635735494973,0.6896551724137931,0.6,0.5555555555555556
29,81285112,ORI_BUF,"Hirano, Yoshihisa",all,all,,オリックス,平野　佳寿,#16,投手,抑え,152,90,63.0,45.0,8.0,140.0,2105.0,44.0,18.0,199.0,0.0,1.0,1.0,145.0,2287.0,54.0,30.0,210.0,0.0,1.0,1.0,149.0,2467.0,66.0,50.0,228.0,0.0,2.0,1.0,1.0,73.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0230202161736692,1.0789066903612516,1.209252124788104,1.6622522441866203,1.089147545273209,1.1991247676103862,1.053052461280642,1.0622152302086958,0.5921052631578947,0.7,0.17777777777777778
30,81285131,MIN_BUF,"Masui, Hirotoshi",1,1,,オリックス,増井　浩俊,#17,投手,中継ぎ,20,12,9.0,7.0,0.0,143.0,2180.0,47.0,26.0,209.0,0.0,1.0,1.0,145.0,2317.0,51.0,32.0,213.0,0.0,1.0,1.0,146.0,2442.0,57.0,41.0,219.0,0.0,1.0,1.0,0.0,90.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0147526132622613,1.0516395142442567,1.078577805327029,1.2716734271974046,1.0310275281348587,1.049861725778156,1.0197468320804373,1.0116773283992835,0.6,0.75,0.0
31,81285131,MIN_BUF,"Masui, Hirotoshi",2,1,,オリックス,増井　浩俊,#17,投手,中継ぎ,9,4,3.0,2.0,0.0,143.0,2154.0,48.0,23.0,206.0,0.0,1.0,1.0,144.0,2276.0,50.0,25.0,208.0,0.0,1.0,1.0,146.0,2362.0,52.0,29.0,211.0,0.0,1.0,1.0,1.0,88.0,1.0,2.0,2.0,0.0,0.0,0.0,1.012571747195663,1.017039967543318,0.9879926033045063,0.9258957536422054,0.9920992334049008,1.0325765352260303,1.0135061174629452,1.0590785419119675,0.4444444444444444,0.75,0.0
32,81285131,MIN_BUF,"Masui, Hirotoshi",3,1,,オリックス,増井　浩俊,#17,投手,中継ぎ,9,5,4.0,2.0,0.0,143.0,2195.0,48.0,26.0,208.0,0.0,1.0,1.0,144.0,2281.0,52.0,33.0,213.0,0.0,1.0,1.0,146.0,2343.0,58.0,41.0,222.0,0.0,1.0,1.0,0.0,72.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0105627967488038,1.0091655394343877,1.098789744216227,1.29919152116146,1.0463650304571919,1.0652738063274847,1.0155910435295215,0.989767164406865,0.5555555555555556,0.8,0.0
33,81285131,MIN_BUF,"Masui, Hirotoshi",4,1,,オリックス,増井　浩俊,#17,投手,中継ぎ,22,10,6.0,3.0,0.0,142.0,2254.0,43.0,26.0,203.0,0.0,1.0,1.0,143.0,2325.0,55.0,33.0,212.0,0.0,1.0,1.0,144.0,2432.0,64.0,43.0,221.0,0.0,1.0,1.0,0.0,61.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0024220406426398,1.0473338341059542,1.2233596222471361,1.353119275859286,1.0381341025947743,1.0704440280895906,1.0135992886952627,1.0488890584438668,0.45454545454545453,0.6,0.0
34,81285131,MIN_BUF,"Masui, Hirotoshi",5,1,,オリックス,増井　浩俊,#17,投手,中継ぎ,15,4,4.0,4.0,0.0,144.0,2333.0,52.0,31.0,210.0,0.0,1.0,1.0,145.0,2364.0,54.0,33.0,213.0,0.0,1.0,1.0,146.0,2422.0,58.0,35.0,215.0,0.0,1.0,1.0,0.0,42.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0112900120761095,1.0429819492413714,1.1133460422299786,1.0851773728298604,1.0127587146202015,1.0705535666862456,0.9951672062264164,1.0045641117236286,0.26666666666666666,1.0,0.0
35,81285131,MIN_BUF,"Masui, Hirotoshi",6,1,,オリックス,増井　浩俊,#17,投手,中継ぎ,18,10,8.0,6.0,0.0,142.0,2257.0,45.0,28.0,208.0,0.0,1.0,1.0,144.0,2348.0,53.0,32.0,213.0,0.0,1.0,1.0,147.0,2462.0,59.0,35.0,218.0,0.0,1.0,1.0,1.0,67.0,4.0,2.0,3.0,0.0,0.0,0.0,1.022632989068147,1.060047671803228,1.1216491982210215,1.103128641731112,1.0260716725165797,1.1209413211474484,1.011711252779999,1.0282499787574588,0.5555555555555556,0.8,0.0
36,81285131,MIN_BUF,"Masui, Hirotoshi",all,all,,オリックス,増井　浩俊,#17,投手,中継ぎ,93,45,34.0,24.0,0.0,142.0,2154.0,43.0,23.0,203.0,0.0,1.0,1.0,144.0,2322.0,52.0,32.0,212.0,0.0,1.0,1.0,147.0,2462.0,64.0,43.0,222.0,0.0,1.0,1.0,1.0,74.0,4.0,4.0,4.0,0.0,0.0,0.0,1.022632989068147,1.060047671803228,1.2233596222471361,1.353119275859286,1.0463650304571919,1.1209413211474484,1.0197468320804373,1.0590785419119675,0.4838709677419355,0.7555555555555555,0.0
37,53355134,ORI_BUF,"Yamamoto, Yoshinobu",1,5,,オリックス,山本　由伸,#18,投手,先発,75,45,33.0,24.0,8.0,150.0,2198.0,32.0,6.0,191.0,0.0,1.0,1.0,153.0,2400.0,55.0,36.0,214.0,0.0,1.0,1.0,155.0,2592.0,74.0,49.0,221.0,0.0,1.0,1.0,1.0,78.0,8.0,8.0,5.0,0.0,0.0,0.0,1.01709192579511,1.1126555362307444,1.444078968624408,1.4027263485358985,1.0297662994936527,1.0866867248159273,1.0385337524265585,1.0438172276901139,0.6,0.7333333333333333,0.3333333333333333
38,53355134,ORI_BUF,"Yamamoto, Yoshinobu",2,5,,オリックス,山本　由伸,#18,投手,先発,63,28,22.0,17.0,6.0,147.0,2225.0,41.0,25.0,209.0,0.0,1.0,1.0,153.0,2367.0,51.0,35.0,216.0,0.0,1.0,1.0,156.0,2510.0,68.0,55.0,223.0,0.0,1.0,1.0,1.0,72.0,5.0,6.0,3.0,0.0,0.0,0.0,1.0278229708828455,1.0776386562180986,1.3376716613852293,1.5751219807426662,1.0356788868552225,1.1630222434723494,1.038281563620417,1.0366456247703073,0.4444444444444444,0.7857142857142857,0.35294117647058826
39,53355134,ORI_BUF,"Yamamoto, Yoshinobu",3,5,,オリックス,山本　由伸,#18,投手,先発,88,37,25.0,19.0,4.0,146.0,2203.0,30.0,-2.0,174.0,0.0,1.0,1.0,152.0,2349.0,52.0,35.0,214.0,0.0,1.0,1.0,155.0,2496.0,63.0,51.0,223.0,0.0,1.0,1.0,1.0,69.0,6.0,9.0,8.0,0.0,0.0,0.0,1.0184234968534136,1.071419010895824,1.2261933978472896,1.462711175263139,1.0395869712239532,1.17171487085818,1.0245253085233754,1.0616066338463297,0.42045454545454547,0.6756756756756757,0.21052631578947367
40,53355134,ORI_BUF,"Yamamoto, Yoshinobu",4,5,,オリックス,山本　由伸,#18,投手,先発,66,22,18.0,9.0,2.0,148.0,2241.0,39.0,27.0,208.0,0.0,1.0,1.0,152.0,2330.0,51.0,36.0,216.0,0.0,1.0,1.0,155.0,2449.0,65.0,49.0,227.0,0.0,1.0,1.0,1.0,64.0,6.0,6.0,4.0,0.0,0.0,0.0,1.016008020202974,1.0515294944687559,1.2725424902515305,1.422218384530507,1.0562963381794666,1.112599304551,1.046539366425894,1.0300421660383536,0.3333333333333333,0.8181818181818182,0.2222222222222222
41,53355134,ORI_BUF,"Yamamoto, Yoshinobu",5,5,,オリックス,山本　由伸,#18,投手,先発,63,30,21.0,14.0,6.0,149.0,2116.0,43.0,26.0,207.0,0.0,1.0,1.0,152.0,2308.0,52.0,36.0,216.0,0.0,1.0,1.0,153.0,2538.0,65.0,57.0,226.0,0.0,1.0,1.0,1.0,90.0,5.0,8.0,4.0,0.0,0.0,0.0,1.0081172170264345,1.0895763757722474,1.2755475196400017,1.6403826015158496,1.0530503688701083,1.1405240137727601,1.0410611628705886,1.0645155320881345,0.47619047619047616,0.7,0.42857142857142855
42,53355134,ORI_BUF,"Yamamoto, Yoshinobu",6,5,,オリックス,山本　由伸,#18,投手,先発,93,30,13.0,10.0,1.0,147.0,2138.0,38.0,21.0,204.0,0.0,1.0,1.0,152.0,2295.0,48.0,33.0,215.0,0.0,1.0,1.0,155.0,2413.0,63.0,48.0,224.0,0.0,1.0,1.0,1.0,68.0,6.0,5.0,4.0,0.0,0.0,0.0,1.0160624475371058,1.0359683845205463,1.2322453368501736,1.389954176332977,1.0432158838329029,1.2192421673454297,1.0224820269553683,1.0473770568442868,0.3225806451612903,0.43333333333333335,0.1
43,53355134,ORI_BUF,"Yamamoto, Yoshinobu",7,5,,オリックス,山本　由伸,#18,投手,先発,89,34,24.0,18.0,6.0,148.0,2074.0,39.0,24.0,206.0,0.0,1.0,1.0,152.0,2252.0,49.0,32.0,214.0,0.0,1.0,1.0,154.0,2401.0,63.0,48.0,223.0,0.0,1.0,1.0,1.0,85.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0129137840658275,1.0309630567132146,1.2413062469098524,1.376948105509266,1.0383285771082797,1.1159566537511667,1.0290647070339205,1.040320706031159,0.38202247191011235,0.7058823529411765,0.3333333333333333
44,53355134,ORI_BUF,"Yamamoto, Yoshinobu",8,2,,オリックス,山本　由伸,#18,投手,先発,25,9,9.0,6.0,2.0,149.0,2148.0,41.0,26.0,211.0,0.0,1.0,1.0,151.0,2259.0,45.0,34.0,218.0,0.0,1.0,1.0,154.0,2357.0,53.0,41.0,226.0,0.0,1.0,1.0,1.0,68.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0111368792774735,1.0117708217387122,1.0393962578497011,1.1879137099242283,1.052984300788628,1.2302775290627854,1.0095338805145024,1.0032825747905008,0.36,1.0,0.3333333333333333
45,53355134,ORI_BUF,"Yamamoto, Yoshinobu",all,all,,オリックス,山本　由伸,#18,投手,先発,562,235,165.0,117.0,35.0,146.0,2074.0,30.0,-2.0,174.0,0.0,1.0,1.0,152.0,2329.0,51.0,34.0,215.0,0.0,1.0,1.0,156.0,2592.0,74.0,57.0,227.0,0.0,1.0,1.0,1.0,90.0,6.0,7.0,5.0,0.0,0.0,0.0,1.0278229708828455,1.1126555362307444,1.444078968624408,1.6403826015158496,1.0562963381794666,1.2302775290627854,1.046539366425894,1.0645155320881345,0.4181494661921708,0.7021276595744681,0.29914529914529914
