,チーム,選手,背番号#,pos1,pos2,pt,pt_rate,PitcherId,PitcherThrows,PitcherTeam,Pitcher,num_all,num,strike,swg,miss,spdP_ave,SpinRate_ave,pitY_ave,pitX_ave,SpinAxis_ave,relX_ave,relY_ave,relZ_ave,spdP_max,SpinRate_max,pitY_max,pitX_max,SpinAxis_max,relX_max,relY_max,relZ_max,spdP_std,SpinRate_std,pitY_std,pitX_std,SpinAxis_std,relX_std,relY_std,relZ_std,spdP_com,SpinRate_com,pitY_com,pitX_com,SpinAxis_com,relX_com,relY_com,relZ_com,str%,miss%
1140,巨人,直江　大輔,#54,投手,先発,Fastball,0.6172839506172839,11215138,Right,YOM_GIA,"Naoe, Daisuke",81,50,24,18,1.0,145.068297164,2392.85114414,45.494860495999994,35.299598691999996,218.41535422,0.6471422769599999,1.69850354736,1.7642264740800002,148.3358688,2521.633537,56.8864242,43.5036214,240.745236,0.706291704,1.7666848080000002,1.856698344,2.5092744641454905,69.82888995699355,6.965805494211256,10.175513674560504,15.880315953740539,0.037691035365563126,0.03171863156185303,0.046117215940920345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48,0.05555555555555555
1141,巨人,直江　大輔,#54,投手,先発,Slider,0.24691358024691357,11215138,Right,YOM_GIA,"Naoe, Daisuke",81,20,13,9,4.0,129.18128422499998,2424.0370731000007,11.95244752,-28.36891456,108.00929589999998,0.6782522376000001,1.6786809708000003,1.6174301916,131.9514784,2661.629644,29.097224,-7.6021946,163.676737,0.756281952,1.702189128,1.6605717360000003,1.491514733357598,97.29842705489641,7.501155131130678,8.795328310762514,17.708563069993964,0.03919225963596977,0.018108428672883505,0.031282446617571916,0.8904859762637201,1.0130329582081918,0.2627208302144565,-0.8036611069583999,0.4945132922807572,1.048072829959652,0.9883293876007441,0.9167928354796111,0.65,0.4444444444444444
1142,巨人,直江　大輔,#54,投手,先発,Splitter,0.13580246913580246,11215138,Right,YOM_GIA,"Naoe, Daisuke",81,11,6,5,1.0,134.01282287272727,1342.8308095454545,9.649249872727273,32.725801036363634,259.29677527272725,0.6618321905454546,1.700151124363636,1.6928115403636363,136.1720612,1503.154851,27.8724106,39.8048226,274.162599,0.72002904,1.757519472,1.7413772640000005,1.6168727560107252,91.35440603857316,8.45472130121187,5.613165793612746,12.702633275326697,0.03233275048356023,0.030906682734802716,0.03255820912353404,0.9237912451762325,0.5611844317328285,0.21209538324830463,0.9270870561987532,1.1871728349809565,1.0226996660679653,1.0009700168163893,0.9595205407210518,0.5454545454545454,0.2
1143,巨人,高木　京介,#57,投手,中継ぎ,Fastball,0.2727272727272727,31035135,Left,MIN_GIA,"Takagi, Kyosuke",11,3,2,2,0.0,141.1742882666667,2310.004885,48.7407966,-32.6196198,144.71008966666668,-0.7995208800000001,1.739750648,1.6497726719999999,141.880928,2358.254931,49.68113,-29.9092112,147.31706,-0.7862864640000001,1.750076256,1.672181568,0.615535040257695,74.27289946866527,0.8528676969239016,4.536651743523598,4.004514783462832,0.020004115723086954,0.009931299075088214,0.01958371950369718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0
1144,巨人,高木　京介,#57,投手,中継ぎ,Sinker,0.2727272727272727,31035135,Left,MIN_GIA,"Takagi, Kyosuke",11,3,1,0,0.0,138.22532103333336,2064.0468203333335,33.49961973333334,-33.87602233333333,132.23535233333334,-0.807188632,1.7440351200000002,1.5890595600000001,139.4292039,2086.690831,35.7933244,-30.5263042,136.01792,-0.785411688,1.749164904,1.5950336400000005,1.0632896301525034,33.73593475433655,2.754915675151054,4.6946056351806424,6.347226325004202,0.020478073762862755,0.0048271573525923706,0.007477012388171127,0.9791111591952,0.8935248724953816,0.6873014408905525,1.0385167742921801,0.9137949719880049,1.0095904337107493,1.0024626931479668,0.9631991043187799,0.3333333333333333,
1145,巨人,高木　京介,#57,投手,中継ぎ,Curveball,0.09090909090909091,31035135,Left,MIN_GIA,"Takagi, Kyosuke",11,1,0,0,0.0,100.3210481,2131.889196,-46.859520200000006,14.695805,344.359778,-0.760921008,1.807592016,1.3878885120000002,100.3210481,2131.889196,-46.859520200000006,14.695805,344.359778,-0.760921008,1.807592016,1.3878885120000002,,,,,,,,,0.7106184088599882,0.9228938041834488,-0.961402428125272,-0.450520425746961,2.3796528548438993,0.9517212458541419,1.0389948801444562,0.8412604570043456,0.0,
1146,巨人,高木　京介,#57,投手,中継ぎ,ChangeUp,0.36363636363636365,31035135,Left,MIN_GIA,"Takagi, Kyosuke",11,4,3,2,1.0,121.9073968,1613.088553,18.2744618,-35.46954425,112.97527299999999,-0.768589776,1.762784892,1.5622303020000001,125.25890160000002,1674.068001,22.0768164,-28.019121,118.390599,-0.764496312,1.76956212,1.57980888,2.8470129847060797,67.02300558240302,5.18868640285932,6.107158773399879,9.234434480296848,0.005981475116791858,0.007835604564025458,0.01955703391187978,0.8635240757844437,0.698305256181309,0.3749315373315011,1.087368414085562,0.780700732479909,0.9613129503259501,1.013239968627964,0.9469367074108015,0.75,0.5
1147,巨人,山本　一輝,#58,投手,先発,Fastball,0.4840182648401826,13515153,Left,MIN_GIA,"Yamamoto, Itsuki",219,106,70,57,6.0,137.8507722028302,2035.7756424433965,39.009970575471705,-16.82753738113208,155.60549433962265,-0.742050811245283,1.760370962264151,1.9633019427169813,140.8129345,2172.124562,49.1887256,3.9529004,187.057194,-0.63180468,1.842476376,2.051752056,1.2775237953857486,57.30661062227756,4.76840244553553,6.619047399029839,8.594695330266818,0.034821870787002995,0.03164537126239735,0.04585311330181687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.660377358490566,0.10526315789473684
1148,巨人,山本　一輝,#58,投手,先発,Cutter,0.0684931506849315,13515153,Left,MIN_GIA,"Yamamoto, Itsuki",219,15,9,7,2.0,131.09285466666665,2072.7336455333334,20.56283246666667,-4.086661879999999,169.43444186666665,-0.8224548448000001,1.72142912,1.9272898207999998,137.5258297,2147.210609,36.6357154,7.6228956,221.912905,-0.7324008720000001,1.759354368,1.973967096,2.5932201784973707,60.28454168201972,6.334737178177224,6.808678246277314,22.915459155760058,0.03834139917672156,0.02704780150014476,0.04377172121961683,0.9509765710545305,1.01815426136329,0.527117353930945,0.2428556114563846,1.0888718459829,1.108353811270398,0.9778786158719269,0.9816573695907697,0.6,0.2857142857142857
1149,巨人,山本　一輝,#58,投手,先発,Slider,0.1232876712328767,13515153,Left,MIN_GIA,"Yamamoto, Itsuki",219,27,20,12,2.0,124.79783576296298,2123.3318846666666,13.737669022222223,5.734385844444444,215.68999955555554,-0.8064329537777779,1.7177247839999998,1.8392303688888887,129.3194665,2362.07508,33.9484208,29.9003212,347.099209,-0.711659232,1.81136544,1.963835544,3.3323558542773517,157.7184309131644,12.695850713244841,14.256701440442257,49.99185889005443,0.04499435424090043,0.037158423433534586,0.07127119711878546,0.905311111201746,1.0430087876079421,0.35215789244558043,-0.3407739180466263,1.3861335711243794,1.086762444777132,0.975774323038537,0.9368046396081124,0.7407407407407407,0.16666666666666666
1150,巨人,山本　一輝,#58,投手,先発,Curveball,0.1598173515981735,13515153,Left,MIN_GIA,"Yamamoto, Itsuki",219,35,22,13,0.0,115.49077400000002,2187.6542765142863,-24.124369182857144,20.44533521142857,324.4308568571429,-0.7888006285714286,1.7375090907428572,1.7762519574857145,118.8463682,2334.226388,-13.8705082,37.305132400000005,340.015704,-0.7017989520000001,1.796637504,1.867281,1.5953475344953303,62.740570843612396,5.7359712802677505,6.732765328386691,9.46720503699885,0.04048521561668796,0.029695292600861078,0.055546894436940414,0.8377956260561947,1.0746047997158472,-0.6184154673017319,-1.2149927079854808,2.084957592493772,1.0630008304251992,0.9870130375861862,0.9047268373949595,0.6285714285714286,0.0
1151,巨人,山本　一輝,#58,投手,先発,ChangeUp,0.1643835616438356,13515153,Left,MIN_GIA,"Yamamoto, Itsuki",219,36,14,11,4.0,126.27017927222222,1872.4291865277778,34.36440436111111,-36.8011632388889,130.33149422222223,-0.7201692479999999,1.7570023280000002,1.9984630253333338,136.32372320000002,2017.672309,44.9457318,-6.9249036,168.362294,-0.643899144,1.873730568,2.0838139680000003,2.8797855633688725,100.7828101450774,5.425121318359973,7.134238311584363,8.564173190162935,0.03925774519721899,0.031746752906964534,0.058786031931512724,0.9159918167627775,0.9197620540741093,0.8809133627677846,2.186960718337331,0.8375764286173746,0.9705120418795011,0.9980864065947679,1.0179091569418475,0.3888888888888889,0.36363636363636365
1152,巨人,大江　竜聖,#64,投手,中継ぎ,Fastball,0.47368421052631576,71375134,Left,MIN_GIA,"Ohe, Ryusei",114,54,34,18,3.0,137.34043432407407,2255.224825333333,22.462832429629632,-51.58744045185185,110.57039377777777,-1.4156587835555554,1.2579673991111109,1.6442721044444448,142.398704,2411.915362,36.798123,-34.5894152,125.53223,-1.277971536,1.41719808,1.7858140560000002,2.849728408352055,94.95231122465269,5.7908592153645495,5.349251908580105,6.634108614302226,0.07582044382559401,0.06356261666245132,0.07204189051536557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6296296296296297,0.16666666666666666
